unique_keyword_id,intent_localised_id,intent_localised,keyword_template,language
07c9b346480eac92302cadab6735f736,fd1dd0c603be8170f9eae0be9f2f6afb,Direct,"subject,intent",eng
07c9b346480eac92302cadab6735f736,fd1dd0c603be8170f9eae0be9f2f6afb,Direct,"subject,intent",pol
07c9b346480eac92302cadab6735f736,fd1dd0c603be8170f9eae0be9f2f6afb,Direct,"subject,intent",jpn
07c9b346480eac92302cadab6735f736,fd1dd0c603be8170f9eae0be9f2f6afb,Direct,"subject,intent",rus
07c9b346480eac92302cadab6735f736,fd1dd0c603be8170f9eae0be9f2f6afb,Direct,"subject,intent",tur
e5ccb8f6cad4f8e212870d87fbeadc0c,4a860b1ed2ad18d4a09a0ed2cce56210,SelfStudy,"subject,intent",eng
4531bec2ca0e3167a3fd263965f59a32,4a860b1ed2ad18d4a09a0ed2cce56210,SelfStudy,"intent,subject,medium",eng
ab300f15d18653b59718bb9acacae72b,c185ddac8b5a8f5aa23c5b80bc12d214,training,"subject,intent,for,persona",eng
f3895027db684ffea6acc907c6c17ba9,c185ddac8b5a8f5aa23c5b80bc12d214,training,"subject,intent,training",eng
52cb9de026e72a69690b737d58d24c8c,c185ddac8b5a8f5aa23c5b80bc12d214,training,"intent,subject,location",eng
be6ac2500e01aa13e95e95d1a13596b0,c185ddac8b5a8f5aa23c5b80bc12d214,training,"subject,intent,location",eng
0a607b7db6d2714bfb107236c10d5c37,c815f09da90fdcb986a0e7bf4e732fb4,Preply,"intent,subject",gre
0a607b7db6d2714bfb107236c10d5c37,c815f09da90fdcb986a0e7bf4e732fb4,Preply,"intent,subject",tur
0dc1324eca9d95b6bb1c1050e239f60a,aa8af3ebe14831a7cd1b6d1383a03755,chat,"intent,subject",por
0dc1324eca9d95b6bb1c1050e239f60a,aa8af3ebe14831a7cd1b6d1383a03755,chat,"intent,subject",ita
0dc1324eca9d95b6bb1c1050e239f60a,aa8af3ebe14831a7cd1b6d1383a03755,chat,"intent,subject",swe
17f83cf677b0c4888c749759e5cbcdfc,aa8af3ebe14831a7cd1b6d1383a03755,chat,"subject,intent",fre
17f83cf677b0c4888c749759e5cbcdfc,aa8af3ebe14831a7cd1b6d1383a03755,chat,"subject,intent",ita
21a304f9aaf2fd3837501649b94f8961,aa8af3ebe14831a7cd1b6d1383a03755,chat,"subject,intent,medium",eng
ed0c87799de6e1671cadfd5ba87b159d,aa8af3ebe14831a7cd1b6d1383a03755,chat,"subject,intent,training",eng
0dc1324eca9d95b6bb1c1050e239f60a,aa8af3ebe14831a7cd1b6d1383a03755,chat,"intent,subject",dan
17f83cf677b0c4888c749759e5cbcdfc,aa8af3ebe14831a7cd1b6d1383a03755,chat,"subject,intent",swe
21a304f9aaf2fd3837501649b94f8961,aa8af3ebe14831a7cd1b6d1383a03755,chat,"subject,intent,medium",fre
21a304f9aaf2fd3837501649b94f8961,aa8af3ebe14831a7cd1b6d1383a03755,chat,"subject,intent,medium",dan
21a304f9aaf2fd3837501649b94f8961,aa8af3ebe14831a7cd1b6d1383a03755,chat,"subject,intent,medium",nor
21a304f9aaf2fd3837501649b94f8961,aa8af3ebe14831a7cd1b6d1383a03755,chat,"subject,intent,medium",swe
ed0c87799de6e1671cadfd5ba87b159d,aa8af3ebe14831a7cd1b6d1383a03755,chat,"subject,intent,training",ita
764528480d1a676c651911036300f034,aa8af3ebe14831a7cd1b6d1383a03755,chat,"intent,subject,location",eng
6de30c75d675d533436735e645bb2264,71f1743a7e335df5df56aa1eac336cc6,CNAVT,"intent,subject",dan
6de30c75d675d533436735e645bb2264,71f1743a7e335df5df56aa1eac336cc6,CNAVT,"intent,subject",ita
6de30c75d675d533436735e645bb2264,71f1743a7e335df5df56aa1eac336cc6,CNAVT,"intent,subject",cht
0c6504ea2efea748cc4f1d0a992ef61f,71f1743a7e335df5df56aa1eac336cc6,CNAVT,"subject,intent",eng
24203702a2ed5ff9ccae61eede5d1833,71f1743a7e335df5df56aa1eac336cc6,CNAVT,"intent,subject,location",jpn
5137f7e3aaa9d54f24d67913786ce4ba,340cd1dcf5d3871fa2584362194cc4fe,NT2,"intent,subject",spa
24203702a2ed5ff9ccae61eede5d1833,71f1743a7e335df5df56aa1eac336cc6,CNAVT,"intent,subject,location",ara
d67a76d8468c0641ff96dd69c0844180,340cd1dcf5d3871fa2584362194cc4fe,NT2,"subject,intent",spa
651628e25c48eb907fd0c005880d8ef0,340cd1dcf5d3871fa2584362194cc4fe,NT2,"subject,intent,location",kor
1c148525b52b298b7d661d75f924e75f,7706998cba9c59295e0416087833034c,ICAS,"subject,intent,training",rum
0dc1324eca9d95b6bb1c1050e239f60a,aa8af3ebe14831a7cd1b6d1383a03755,chat,"intent,subject",rum
17f83cf677b0c4888c749759e5cbcdfc,aa8af3ebe14831a7cd1b6d1383a03755,chat,"subject,intent",nor
ed0c87799de6e1671cadfd5ba87b159d,aa8af3ebe14831a7cd1b6d1383a03755,chat,"subject,intent,training",fre
093049328a19b63b2037811daee83137,aa8af3ebe14831a7cd1b6d1383a03755,chat,"other,subject,intent",por
093049328a19b63b2037811daee83137,aa8af3ebe14831a7cd1b6d1383a03755,chat,"other,subject,intent",dan
0c6504ea2efea748cc4f1d0a992ef61f,71f1743a7e335df5df56aa1eac336cc6,CNAVT,"subject,intent",dan
f273de6bb7d1ebab4530a2580535f7e9,71f1743a7e335df5df56aa1eac336cc6,CNAVT,"subject,intent,training",ita
093049328a19b63b2037811daee83137,aa8af3ebe14831a7cd1b6d1383a03755,chat,"other,subject,intent",nor
0c6504ea2efea748cc4f1d0a992ef61f,71f1743a7e335df5df56aa1eac336cc6,CNAVT,"subject,intent",cht
f273de6bb7d1ebab4530a2580535f7e9,71f1743a7e335df5df56aa1eac336cc6,CNAVT,"subject,intent,training",eng
f273de6bb7d1ebab4530a2580535f7e9,71f1743a7e335df5df56aa1eac336cc6,CNAVT,"subject,intent,training",fin
24203702a2ed5ff9ccae61eede5d1833,71f1743a7e335df5df56aa1eac336cc6,CNAVT,"intent,subject,location",chi
0a2f5a070cd392d20d9757d2a665a369,71f1743a7e335df5df56aa1eac336cc6,CNAVT,"subject,intent,location",pol
0a2f5a070cd392d20d9757d2a665a369,71f1743a7e335df5df56aa1eac336cc6,CNAVT,"subject,intent,location",ind
0a2f5a070cd392d20d9757d2a665a369,71f1743a7e335df5df56aa1eac336cc6,CNAVT,"subject,intent,location",nor
0a2f5a070cd392d20d9757d2a665a369,71f1743a7e335df5df56aa1eac336cc6,CNAVT,"subject,intent,location",por
5137f7e3aaa9d54f24d67913786ce4ba,340cd1dcf5d3871fa2584362194cc4fe,NT2,"intent,subject",fin
5137f7e3aaa9d54f24d67913786ce4ba,340cd1dcf5d3871fa2584362194cc4fe,NT2,"intent,subject",gre
d67a76d8468c0641ff96dd69c0844180,340cd1dcf5d3871fa2584362194cc4fe,NT2,"subject,intent",eng
a5f9209b08bcb64d7d5dc85f9f8cbcf9,340cd1dcf5d3871fa2584362194cc4fe,NT2,"subject,intent,training",eng
a5f9209b08bcb64d7d5dc85f9f8cbcf9,340cd1dcf5d3871fa2584362194cc4fe,NT2,"subject,intent,training",kor
a5f9209b08bcb64d7d5dc85f9f8cbcf9,340cd1dcf5d3871fa2584362194cc4fe,NT2,"subject,intent,training",pol
15c0d564e9e3d09c4e55bbcd2066915a,340cd1dcf5d3871fa2584362194cc4fe,NT2,"intent,subject,location",eng
651628e25c48eb907fd0c005880d8ef0,340cd1dcf5d3871fa2584362194cc4fe,NT2,"subject,intent,location",pol
4da038780c0192aa74b304203f5932fb,513bcfa2b82dc1735a07b97b7f870106,BEC,"intent,subject,location",ger
3921b24dabceb432b0ee1e357aff526b,1f8857d3b32243ed908283ef1570c001,IELTS,"subject,intent,training",chi
0a2f5a070cd392d20d9757d2a665a369,71f1743a7e335df5df56aa1eac336cc6,CNAVT,"subject,intent,location",rum
15c0d564e9e3d09c4e55bbcd2066915a,340cd1dcf5d3871fa2584362194cc4fe,NT2,"intent,subject,location",dan
01d6cbc7d1212e70cd859372a7b081f0,90d991b47098ceef3d8283a386cf7e91,ACT,"subject,intent",pol
915ee7127c129c41c6b2e6dda7d5bfe5,513bcfa2b82dc1735a07b97b7f870106,BEC,"subject,intent",jpn
ad1ec14e16dadc7787a37da942a71d08,7706998cba9c59295e0416087833034c,ICAS,"subject,intent,location",pol
6de30c75d675d533436735e645bb2264,71f1743a7e335df5df56aa1eac336cc6,CNAVT,"intent,subject",rum
0c6504ea2efea748cc4f1d0a992ef61f,71f1743a7e335df5df56aa1eac336cc6,CNAVT,"subject,intent",ind
0c6504ea2efea748cc4f1d0a992ef61f,71f1743a7e335df5df56aa1eac336cc6,CNAVT,"subject,intent",kor
d67a76d8468c0641ff96dd69c0844180,340cd1dcf5d3871fa2584362194cc4fe,NT2,"subject,intent",dan
d67a76d8468c0641ff96dd69c0844180,340cd1dcf5d3871fa2584362194cc4fe,NT2,"subject,intent",fin
49f7d0180958470eddc6f36f17623ec5,90d991b47098ceef3d8283a386cf7e91,ACT,"intent,subject,location",spa
5137f7e3aaa9d54f24d67913786ce4ba,340cd1dcf5d3871fa2584362194cc4fe,NT2,"intent,subject",eng
6de30c75d675d533436735e645bb2264,71f1743a7e335df5df56aa1eac336cc6,CNAVT,"intent,subject",jpn
0c6504ea2efea748cc4f1d0a992ef61f,71f1743a7e335df5df56aa1eac336cc6,CNAVT,"subject,intent",gre
6de30c75d675d533436735e645bb2264,71f1743a7e335df5df56aa1eac336cc6,CNAVT,"intent,subject",tha
ed0c87799de6e1671cadfd5ba87b159d,aa8af3ebe14831a7cd1b6d1383a03755,chat,"subject,intent,training",por
ed0c87799de6e1671cadfd5ba87b159d,aa8af3ebe14831a7cd1b6d1383a03755,chat,"subject,intent,training",swe
ed0c87799de6e1671cadfd5ba87b159d,aa8af3ebe14831a7cd1b6d1383a03755,chat,"subject,intent,training",nor
6de30c75d675d533436735e645bb2264,71f1743a7e335df5df56aa1eac336cc6,CNAVT,"intent,subject",ara
0c6504ea2efea748cc4f1d0a992ef61f,71f1743a7e335df5df56aa1eac336cc6,CNAVT,"subject,intent",nor
f273de6bb7d1ebab4530a2580535f7e9,71f1743a7e335df5df56aa1eac336cc6,CNAVT,"subject,intent,training",ger
f273de6bb7d1ebab4530a2580535f7e9,71f1743a7e335df5df56aa1eac336cc6,CNAVT,"subject,intent,training",jpn
24203702a2ed5ff9ccae61eede5d1833,71f1743a7e335df5df56aa1eac336cc6,CNAVT,"intent,subject,location",fre
24203702a2ed5ff9ccae61eede5d1833,71f1743a7e335df5df56aa1eac336cc6,CNAVT,"intent,subject,location",spa
24203702a2ed5ff9ccae61eede5d1833,71f1743a7e335df5df56aa1eac336cc6,CNAVT,"intent,subject,location",nor
0a2f5a070cd392d20d9757d2a665a369,71f1743a7e335df5df56aa1eac336cc6,CNAVT,"subject,intent,location",cht
0a2f5a070cd392d20d9757d2a665a369,71f1743a7e335df5df56aa1eac336cc6,CNAVT,"subject,intent,location",chi
5137f7e3aaa9d54f24d67913786ce4ba,340cd1dcf5d3871fa2584362194cc4fe,NT2,"intent,subject",por
5137f7e3aaa9d54f24d67913786ce4ba,340cd1dcf5d3871fa2584362194cc4fe,NT2,"intent,subject",jpn
d67a76d8468c0641ff96dd69c0844180,340cd1dcf5d3871fa2584362194cc4fe,NT2,"subject,intent",ara
d67a76d8468c0641ff96dd69c0844180,340cd1dcf5d3871fa2584362194cc4fe,NT2,"subject,intent",heb
01d6cbc7d1212e70cd859372a7b081f0,90d991b47098ceef3d8283a386cf7e91,ACT,"subject,intent",gre
9680278bda90d8a5bdabe9faffc6dd66,90d991b47098ceef3d8283a386cf7e91,ACT,"subject,intent,training",kor
49f7d0180958470eddc6f36f17623ec5,90d991b47098ceef3d8283a386cf7e91,ACT,"intent,subject,location",ger
4da038780c0192aa74b304203f5932fb,513bcfa2b82dc1735a07b97b7f870106,BEC,"intent,subject,location",chi
4da038780c0192aa74b304203f5932fb,513bcfa2b82dc1735a07b97b7f870106,BEC,"intent,subject,location",ita
54cce28c9c0ff371c6564ec82813d013,b4d45708de4ddb301ffd4666a5949344,CAE,"intent,subject",ind
54cce28c9c0ff371c6564ec82813d013,b4d45708de4ddb301ffd4666a5949344,CAE,"intent,subject",heb
dcf1a68e047691ce84c05bd10642af9d,34c3c72c9244d4a381975e146a319c44,OET,"intent,subject",eng
f273de6bb7d1ebab4530a2580535f7e9,71f1743a7e335df5df56aa1eac336cc6,CNAVT,"subject,intent,training",ind
a5f9209b08bcb64d7d5dc85f9f8cbcf9,340cd1dcf5d3871fa2584362194cc4fe,NT2,"subject,intent,training",cht
9680278bda90d8a5bdabe9faffc6dd66,90d991b47098ceef3d8283a386cf7e91,ACT,"subject,intent,training",tur
4da038780c0192aa74b304203f5932fb,513bcfa2b82dc1735a07b97b7f870106,BEC,"intent,subject,location",nor
6de30c75d675d533436735e645bb2264,71f1743a7e335df5df56aa1eac336cc6,CNAVT,"intent,subject",ind
f273de6bb7d1ebab4530a2580535f7e9,71f1743a7e335df5df56aa1eac336cc6,CNAVT,"subject,intent,training",swe
f273de6bb7d1ebab4530a2580535f7e9,71f1743a7e335df5df56aa1eac336cc6,CNAVT,"subject,intent,training",rum
24203702a2ed5ff9ccae61eede5d1833,71f1743a7e335df5df56aa1eac336cc6,CNAVT,"intent,subject,location",swe
0a2f5a070cd392d20d9757d2a665a369,71f1743a7e335df5df56aa1eac336cc6,CNAVT,"subject,intent,location",eng
5137f7e3aaa9d54f24d67913786ce4ba,340cd1dcf5d3871fa2584362194cc4fe,NT2,"intent,subject",kor
a5f9209b08bcb64d7d5dc85f9f8cbcf9,340cd1dcf5d3871fa2584362194cc4fe,NT2,"subject,intent,training",fin
651628e25c48eb907fd0c005880d8ef0,340cd1dcf5d3871fa2584362194cc4fe,NT2,"subject,intent,location",ita
01d6cbc7d1212e70cd859372a7b081f0,90d991b47098ceef3d8283a386cf7e91,ACT,"subject,intent",ger
01d6cbc7d1212e70cd859372a7b081f0,90d991b47098ceef3d8283a386cf7e91,ACT,"subject,intent",spa
9680278bda90d8a5bdabe9faffc6dd66,90d991b47098ceef3d8283a386cf7e91,ACT,"subject,intent,training",ger
49f7d0180958470eddc6f36f17623ec5,90d991b47098ceef3d8283a386cf7e91,ACT,"intent,subject,location",heb
ec755bf7b4570685ec033864239fa082,90d991b47098ceef3d8283a386cf7e91,ACT,"subject,intent,location",spa
ec755bf7b4570685ec033864239fa082,90d991b47098ceef3d8283a386cf7e91,ACT,"subject,intent,location",eng
54cce28c9c0ff371c6564ec82813d013,b4d45708de4ddb301ffd4666a5949344,CAE,"intent,subject",nor
43009dac39d4136cb449f81550ed2585,34c3c72c9244d4a381975e146a319c44,OET,"subject,intent,training",eng
6de30c75d675d533436735e645bb2264,71f1743a7e335df5df56aa1eac336cc6,CNAVT,"intent,subject",heb
0a2f5a070cd392d20d9757d2a665a369,71f1743a7e335df5df56aa1eac336cc6,CNAVT,"subject,intent,location",ara
0a2f5a070cd392d20d9757d2a665a369,71f1743a7e335df5df56aa1eac336cc6,CNAVT,"subject,intent,location",fin
5137f7e3aaa9d54f24d67913786ce4ba,340cd1dcf5d3871fa2584362194cc4fe,NT2,"intent,subject",pol
5137f7e3aaa9d54f24d67913786ce4ba,340cd1dcf5d3871fa2584362194cc4fe,NT2,"intent,subject",ind
d67a76d8468c0641ff96dd69c0844180,340cd1dcf5d3871fa2584362194cc4fe,NT2,"subject,intent",cht
a5f9209b08bcb64d7d5dc85f9f8cbcf9,340cd1dcf5d3871fa2584362194cc4fe,NT2,"subject,intent,training",ara
a5f9209b08bcb64d7d5dc85f9f8cbcf9,340cd1dcf5d3871fa2584362194cc4fe,NT2,"subject,intent,training",ind
15c0d564e9e3d09c4e55bbcd2066915a,340cd1dcf5d3871fa2584362194cc4fe,NT2,"intent,subject,location",ara
15c0d564e9e3d09c4e55bbcd2066915a,340cd1dcf5d3871fa2584362194cc4fe,NT2,"intent,subject,location",heb
15c0d564e9e3d09c4e55bbcd2066915a,340cd1dcf5d3871fa2584362194cc4fe,NT2,"intent,subject,location",jpn
15c0d564e9e3d09c4e55bbcd2066915a,340cd1dcf5d3871fa2584362194cc4fe,NT2,"intent,subject,location",tha
651628e25c48eb907fd0c005880d8ef0,340cd1dcf5d3871fa2584362194cc4fe,NT2,"subject,intent,location",ger
01d6cbc7d1212e70cd859372a7b081f0,90d991b47098ceef3d8283a386cf7e91,ACT,"subject,intent",por
01d6cbc7d1212e70cd859372a7b081f0,90d991b47098ceef3d8283a386cf7e91,ACT,"subject,intent",fin
01d6cbc7d1212e70cd859372a7b081f0,90d991b47098ceef3d8283a386cf7e91,ACT,"subject,intent",fre
01d6cbc7d1212e70cd859372a7b081f0,90d991b47098ceef3d8283a386cf7e91,ACT,"subject,intent",cht
01d6cbc7d1212e70cd859372a7b081f0,90d991b47098ceef3d8283a386cf7e91,ACT,"subject,intent",chi
15c0d564e9e3d09c4e55bbcd2066915a,340cd1dcf5d3871fa2584362194cc4fe,NT2,"intent,subject,location",chi
651628e25c48eb907fd0c005880d8ef0,340cd1dcf5d3871fa2584362194cc4fe,NT2,"subject,intent,location",rum
ec4ad90b5a9c1025f47585e464d09c97,513bcfa2b82dc1735a07b97b7f870106,BEC,"intent,subject",cht
21a304f9aaf2fd3837501649b94f8961,aa8af3ebe14831a7cd1b6d1383a03755,chat,"subject,intent,medium",ita
6de30c75d675d533436735e645bb2264,71f1743a7e335df5df56aa1eac336cc6,CNAVT,"intent,subject",fin
0c6504ea2efea748cc4f1d0a992ef61f,71f1743a7e335df5df56aa1eac336cc6,CNAVT,"subject,intent",spa
f273de6bb7d1ebab4530a2580535f7e9,71f1743a7e335df5df56aa1eac336cc6,CNAVT,"subject,intent,training",por
f273de6bb7d1ebab4530a2580535f7e9,71f1743a7e335df5df56aa1eac336cc6,CNAVT,"subject,intent,training",pol
0a2f5a070cd392d20d9757d2a665a369,71f1743a7e335df5df56aa1eac336cc6,CNAVT,"subject,intent,location",dan
a5f9209b08bcb64d7d5dc85f9f8cbcf9,340cd1dcf5d3871fa2584362194cc4fe,NT2,"subject,intent,training",ita
651628e25c48eb907fd0c005880d8ef0,340cd1dcf5d3871fa2584362194cc4fe,NT2,"subject,intent,location",eng
49f7d0180958470eddc6f36f17623ec5,90d991b47098ceef3d8283a386cf7e91,ACT,"intent,subject,location",eng
915ee7127c129c41c6b2e6dda7d5bfe5,513bcfa2b82dc1735a07b97b7f870106,BEC,"subject,intent",chi
3c680a0dab3d45e03565b1f073505f48,b4d45708de4ddb301ffd4666a5949344,CAE,"subject,intent,location",fre
1a038b1b01dc9ad4f94d41b4f16a4db0,78fb020c2f9441e3601c63c8f9a3a0a3,ESOL,"intent,subject",jpn
60cdacfbf3c714629ae59915e63b4a3b,f6b49b7da62a112311f1af06a5742e9f,FCE,"subject,intent,location",eng
f273de6bb7d1ebab4530a2580535f7e9,71f1743a7e335df5df56aa1eac336cc6,CNAVT,"subject,intent,training",nor
24203702a2ed5ff9ccae61eede5d1833,71f1743a7e335df5df56aa1eac336cc6,CNAVT,"intent,subject,location",gre
5137f7e3aaa9d54f24d67913786ce4ba,340cd1dcf5d3871fa2584362194cc4fe,NT2,"intent,subject",chi
a5f9209b08bcb64d7d5dc85f9f8cbcf9,340cd1dcf5d3871fa2584362194cc4fe,NT2,"subject,intent,training",por
15c0d564e9e3d09c4e55bbcd2066915a,340cd1dcf5d3871fa2584362194cc4fe,NT2,"intent,subject,location",kor
651628e25c48eb907fd0c005880d8ef0,340cd1dcf5d3871fa2584362194cc4fe,NT2,"subject,intent,location",chi
5137f7e3aaa9d54f24d67913786ce4ba,340cd1dcf5d3871fa2584362194cc4fe,NT2,"intent,subject",ger
d67a76d8468c0641ff96dd69c0844180,340cd1dcf5d3871fa2584362194cc4fe,NT2,"subject,intent",tur
15c0d564e9e3d09c4e55bbcd2066915a,340cd1dcf5d3871fa2584362194cc4fe,NT2,"intent,subject,location",cht
01d6cbc7d1212e70cd859372a7b081f0,90d991b47098ceef3d8283a386cf7e91,ACT,"subject,intent",tur
9680278bda90d8a5bdabe9faffc6dd66,90d991b47098ceef3d8283a386cf7e91,ACT,"subject,intent,training",por
9680278bda90d8a5bdabe9faffc6dd66,90d991b47098ceef3d8283a386cf7e91,ACT,"subject,intent,training",fin
9680278bda90d8a5bdabe9faffc6dd66,90d991b47098ceef3d8283a386cf7e91,ACT,"subject,intent,training",ita
49f7d0180958470eddc6f36f17623ec5,90d991b47098ceef3d8283a386cf7e91,ACT,"intent,subject,location",ita
49f7d0180958470eddc6f36f17623ec5,90d991b47098ceef3d8283a386cf7e91,ACT,"intent,subject,location",nor
49f7d0180958470eddc6f36f17623ec5,90d991b47098ceef3d8283a386cf7e91,ACT,"intent,subject,location",chi
ec755bf7b4570685ec033864239fa082,90d991b47098ceef3d8283a386cf7e91,ACT,"subject,intent,location",fre
ec755bf7b4570685ec033864239fa082,90d991b47098ceef3d8283a386cf7e91,ACT,"subject,intent,location",dan
ec755bf7b4570685ec033864239fa082,90d991b47098ceef3d8283a386cf7e91,ACT,"subject,intent,location",gre
ec755bf7b4570685ec033864239fa082,90d991b47098ceef3d8283a386cf7e91,ACT,"subject,intent,location",chi
ec4ad90b5a9c1025f47585e464d09c97,513bcfa2b82dc1735a07b97b7f870106,BEC,"intent,subject",ara
ec4ad90b5a9c1025f47585e464d09c97,513bcfa2b82dc1735a07b97b7f870106,BEC,"intent,subject",por
ec4ad90b5a9c1025f47585e464d09c97,513bcfa2b82dc1735a07b97b7f870106,BEC,"intent,subject",spa
915ee7127c129c41c6b2e6dda7d5bfe5,513bcfa2b82dc1735a07b97b7f870106,BEC,"subject,intent",por
915ee7127c129c41c6b2e6dda7d5bfe5,513bcfa2b82dc1735a07b97b7f870106,BEC,"subject,intent",ita
915ee7127c129c41c6b2e6dda7d5bfe5,513bcfa2b82dc1735a07b97b7f870106,BEC,"subject,intent",gre
915ee7127c129c41c6b2e6dda7d5bfe5,513bcfa2b82dc1735a07b97b7f870106,BEC,"subject,intent",ara
d6239f81300deba932bc1c8f857dc95e,513bcfa2b82dc1735a07b97b7f870106,BEC,"subject,intent,training",por
4da038780c0192aa74b304203f5932fb,513bcfa2b82dc1735a07b97b7f870106,BEC,"intent,subject,location",spa
4da038780c0192aa74b304203f5932fb,513bcfa2b82dc1735a07b97b7f870106,BEC,"intent,subject,location",jpn
4da038780c0192aa74b304203f5932fb,513bcfa2b82dc1735a07b97b7f870106,BEC,"intent,subject,location",ara
54cce28c9c0ff371c6564ec82813d013,b4d45708de4ddb301ffd4666a5949344,CAE,"intent,subject",eng
54cce28c9c0ff371c6564ec82813d013,b4d45708de4ddb301ffd4666a5949344,CAE,"intent,subject",kor
54cce28c9c0ff371c6564ec82813d013,b4d45708de4ddb301ffd4666a5949344,CAE,"intent,subject",dan
54cce28c9c0ff371c6564ec82813d013,b4d45708de4ddb301ffd4666a5949344,CAE,"intent,subject",jpn
57f668c010a9ab11e78eb1e7365bee54,b4d45708de4ddb301ffd4666a5949344,CAE,"subject,intent",dan
57f668c010a9ab11e78eb1e7365bee54,b4d45708de4ddb301ffd4666a5949344,CAE,"subject,intent",kor
57f668c010a9ab11e78eb1e7365bee54,b4d45708de4ddb301ffd4666a5949344,CAE,"subject,intent",tur
57f668c010a9ab11e78eb1e7365bee54,b4d45708de4ddb301ffd4666a5949344,CAE,"subject,intent",ara
e0af73c9fbd1bc4077d59e9b7d0969d3,b4d45708de4ddb301ffd4666a5949344,CAE,"subject,intent,training",spa
e0af73c9fbd1bc4077d59e9b7d0969d3,b4d45708de4ddb301ffd4666a5949344,CAE,"subject,intent,training",fin
a2a5f250d6e137b523d1f0e8fb2ba9ea,b4d45708de4ddb301ffd4666a5949344,CAE,"intent,subject,location",fin
a2a5f250d6e137b523d1f0e8fb2ba9ea,b4d45708de4ddb301ffd4666a5949344,CAE,"intent,subject,location",pol
a2a5f250d6e137b523d1f0e8fb2ba9ea,b4d45708de4ddb301ffd4666a5949344,CAE,"intent,subject,location",dan
a2a5f250d6e137b523d1f0e8fb2ba9ea,b4d45708de4ddb301ffd4666a5949344,CAE,"intent,subject,location",nor
a2a5f250d6e137b523d1f0e8fb2ba9ea,b4d45708de4ddb301ffd4666a5949344,CAE,"intent,subject,location",por
a2a5f250d6e137b523d1f0e8fb2ba9ea,b4d45708de4ddb301ffd4666a5949344,CAE,"intent,subject,location",ind
3c680a0dab3d45e03565b1f073505f48,b4d45708de4ddb301ffd4666a5949344,CAE,"subject,intent,location",ara
3c680a0dab3d45e03565b1f073505f48,b4d45708de4ddb301ffd4666a5949344,CAE,"subject,intent,location",ita
3c680a0dab3d45e03565b1f073505f48,b4d45708de4ddb301ffd4666a5949344,CAE,"subject,intent,location",pol
3c680a0dab3d45e03565b1f073505f48,b4d45708de4ddb301ffd4666a5949344,CAE,"subject,intent,location",nor
3c680a0dab3d45e03565b1f073505f48,b4d45708de4ddb301ffd4666a5949344,CAE,"subject,intent,location",chi
3c680a0dab3d45e03565b1f073505f48,b4d45708de4ddb301ffd4666a5949344,CAE,"subject,intent,location",cht
3c680a0dab3d45e03565b1f073505f48,b4d45708de4ddb301ffd4666a5949344,CAE,"subject,intent,location",tur
1a038b1b01dc9ad4f94d41b4f16a4db0,78fb020c2f9441e3601c63c8f9a3a0a3,ESOL,"intent,subject",ger
1a038b1b01dc9ad4f94d41b4f16a4db0,78fb020c2f9441e3601c63c8f9a3a0a3,ESOL,"intent,subject",nor
4c1e2bac0eda7bcf2a4c0c2086753ccb,78fb020c2f9441e3601c63c8f9a3a0a3,ESOL,"subject,intent,training",eng
4c1e2bac0eda7bcf2a4c0c2086753ccb,78fb020c2f9441e3601c63c8f9a3a0a3,ESOL,"subject,intent,training",kor
4c1e2bac0eda7bcf2a4c0c2086753ccb,78fb020c2f9441e3601c63c8f9a3a0a3,ESOL,"subject,intent,training",spa
4c1e2bac0eda7bcf2a4c0c2086753ccb,78fb020c2f9441e3601c63c8f9a3a0a3,ESOL,"subject,intent,training",chi
91939e66553ab259adf830051fe1bbef,78fb020c2f9441e3601c63c8f9a3a0a3,ESOL,"subject,intent,location",por
91939e66553ab259adf830051fe1bbef,78fb020c2f9441e3601c63c8f9a3a0a3,ESOL,"subject,intent,location",dan
91939e66553ab259adf830051fe1bbef,78fb020c2f9441e3601c63c8f9a3a0a3,ESOL,"subject,intent,location",spa
91939e66553ab259adf830051fe1bbef,78fb020c2f9441e3601c63c8f9a3a0a3,ESOL,"subject,intent,location",pol
91939e66553ab259adf830051fe1bbef,78fb020c2f9441e3601c63c8f9a3a0a3,ESOL,"subject,intent,location",swe
60cdacfbf3c714629ae59915e63b4a3b,f6b49b7da62a112311f1af06a5742e9f,FCE,"subject,intent,location",ger
60cdacfbf3c714629ae59915e63b4a3b,f6b49b7da62a112311f1af06a5742e9f,FCE,"subject,intent,location",swe
60cdacfbf3c714629ae59915e63b4a3b,f6b49b7da62a112311f1af06a5742e9f,FCE,"subject,intent,location",chi
a505d5a3196741034124e10d158c5e57,3c3cec74241178c326af9ecc748f8a5e,GMAT,"intent,subject,location",gre
a505d5a3196741034124e10d158c5e57,3c3cec74241178c326af9ecc748f8a5e,GMAT,"intent,subject,location",kor
a505d5a3196741034124e10d158c5e57,3c3cec74241178c326af9ecc748f8a5e,GMAT,"intent,subject,location",heb
1c148525b52b298b7d661d75f924e75f,7706998cba9c59295e0416087833034c,ICAS,"subject,intent,training",gre
dcc4e2b1839621cb77cedc8aff5abdc2,7706998cba9c59295e0416087833034c,ICAS,"intent,subject,location",eng
dcc4e2b1839621cb77cedc8aff5abdc2,7706998cba9c59295e0416087833034c,ICAS,"intent,subject,location",jpn
