intent_localised_id,intent_localised,language
0d3a773def8b219321acd55d342e9e0d,percakapan,ind
513bcfa2b82dc1735a07b97b7f870106,BEC,heb
78fb020c2f9441e3601c63c8f9a3a0a3,ESOL,heb
a7289131cf6f284839a3419197c04b6c,OSD,heb
413b738061f6a5148fa3704c5c5bdca9,学校,jpn
fc5468372d5a5ebd99728eeedc5ba3a4,DSH,jpn
2b266e62509986a999b9bb14b225c7b7,TestDaF,jpn
c0a0d10fc018c11948d2472b6038a9c0,CELI,jpn
5115707c7bbbc20d84d1d9e4ee1f2cf2,강사,kor
71f1743a7e335df5df56aa1eac336cc6,CNAVT,kor
340cd1dcf5d3871fa2584362194cc4fe,NT2,kor
3c3cec74241178c326af9ecc748f8a5e,GMAT,kor
34c3c72c9244d4a381975e146a319c44,OET,kor
e65da42c0d05488f54e2ccdee9a2d767,TOEIC,kor
b73014f259c910e9bb163ac74d4ea3d2,DALF,kor
98e2fdd174d9b634e49d4361be026730,DELF,kor
5906c748ae2170f0259fa3f4abeb149b,TFI,kor
fc5468372d5a5ebd99728eeedc5ba3a4,DSH,kor
a7289131cf6f284839a3419197c04b6c,OSD,kor
c0a0d10fc018c11948d2472b6038a9c0,CELI,kor
199263bca0611f1a57202aeb039e6cd4,CILS,kor
654de024829ac2d0d4be16e225160d9f,EJU,kor
8cf533e9669ca94413b681c20411f868,TOPIK,kor
ad6acac903e1b8b517a7f3be3080b665,CIPLE,kor
98e0fcc4a245d583dc4b497f05b332be,DEPLE,kor
d187e257009dd94dbcb96c6da6f1812d,DIPLE,kor
e4218269679e8d10256d8574118f308e,HSK,kor
2a648ffcf2007a26cebc7a274aab3b43,국립,kor
178522587663ca1b2c3e10d8d1351a4c,DELE,kor
f36d9d9d23b9ac62a0b3f82309536760,SIELE,kor
049c4f5a71a64c7527ac018082f7ea7f,연습하기,kor
2bed60e0473c050f44f6f535756446bf,회화,kor
866665f55113b6e67a3a4dcf7e9676a3,자율학습,kor
01fcf0a2f7ac3c7532aca3d13adfe4b4,트레이닝,kor
d7ff254cf416777d85e933153adde93b,studiebegeleider,dut
c34c022ed97af6502fd9c1b2f32ce9cd,spreker,dut
3f816a388569d5a30f20546196aaabd6,les,dut
2d9c5a46831b99e3de733cb951259431,klas,dut
32bd3b82800c20c82f979e3cf1b26917,examen,dut
7516c3b35580b3490248629cff5e498c,school,dut
4b4e7ec11c310272c305d69f3ac3e7a8,Cnavt,dut
66f456431a09f3e9562b4fc74f5533e4,Nt2,dut
5dd2dd599e839cc6f7207bd865e857e8,Bec,dut
df49dec043289ced0cb702bffb0500d1,Cae,dut
56f690dcf210b6a0c02915cab86835f1,Gmat,dut
e99ffe6e2323407e2605ed3a8b98d271,Pte,dut
f3b1e4ccfdb341b0d9742a64d9f82ba2,Toeic,dut
7f4f2d1bd2a5501cd2ec38678e68fecd,Dalf,dut
13c7d2d737f81f7bf89aed9fbcd0ad55,Sat,dut
d07ce1a726f40a1fccb3757ae5404e7f,Celi,dut
c6c0a424c1aafa5f993fa3f19908ae9c,Bjt,dut
347dac306f2e3c8caa7b65f521436b49,Jlpt,dut
30c7eaf2c005b864694176f904536e98,Topik,dut
f558a3df8e6fd7305c90ded1b1ead135,Celpe,dut
f5179c1df702751128b1dbaeb3cead9f,Ciple,dut
cf3e417f51ccb2646807c6592424950d,Hsk,dut
a66ae8936ab75644ea6b0ecd46b65563,Tocfl,dut
2bbd86f109922e7153448a89ffef3d3b,beter worden,dut
ee0e2acd2d4a093adbfb7fdb3744d0e9,praten,dut
bf90268a53d2a272893136fc6d0158f5,opleiding,dut
a2a2c0334dd3348e4fea3e4bca6067b0,leksjon,nor
aa8af3ebe14831a7cd1b6d1383a03755,chat,nor
95292f35aaedf1f409b57e99645b5961,eksamen,nor
5bd1be2c1c287abe0731a43dda5eae9a,skole,nor
513bcfa2b82dc1735a07b97b7f870106,BEC,nor
b4d45708de4ddb301ffd4666a5949344,CAE,nor
3c3cec74241178c326af9ecc748f8a5e,GMAT,nor
7706998cba9c59295e0416087833034c,ICAS,nor
34c3c72c9244d4a381975e146a319c44,OET,nor
ce382dc732a94f0fea953833111a42cf,TOEFL,nor
98e2fdd174d9b634e49d4361be026730,DELF,nor
94e7f203ba80123f1182484c1c7351a7,TCF,nor
fc5468372d5a5ebd99728eeedc5ba3a4,DSH,nor
a7289131cf6f284839a3419197c04b6c,OSD,nor
4f5d3489a65f3d91403dd5d9e5329bee,BJT,nor
ad6acac903e1b8b517a7f3be3080b665,CIPLE,nor
98e0fcc4a245d583dc4b497f05b332be,DEPLE,nor
16946d2b1c6506785d48c90785b26393,nasjonal,nor
0fc5f7359321646f36a359f92d7a3c0f,TORFL,nor
a66aedfddf4ef5d47ee05f222c2ea2f8,studere,nor
284b1a2d7a3a3e852fa7a62761c81a71,selvstudium,nor
baf8e1da9f8ca0a75d7fbc31f3f99716,konwersacja,pol
e65010cf416f10f51099671ca1f9ef4c,Репетитор,rus
04db1ee526f7e64cfef02a3b353c3b45,Партнер,rus
9ccea472d416f1deea0257cbd0b9a13f,Урок,rus
9f040b9cd6219e2bacc46d9a75650f95,Занятие,rus
c52b4c5cbc879d56c633f568acfbf205,Чат,rus
66f456431a09f3e9562b4fc74f5533e4,Nt2,rus
5dd2dd599e839cc6f7207bd865e857e8,Bec,rus
df49dec043289ced0cb702bffb0500d1,Cae,rus
bc1c4c137e1cbbf75bc98ba4b45d440c,Cael,rus
81bbdad0b7d94e2767581b7636c84d2b,Esol,rus
8d37c7829bdc15d7f91fd5c0f6047364,Oet,rus
7f4f2d1bd2a5501cd2ec38678e68fecd,Dalf,rus
42563a4e131b3a30297fd159e66cbe85,Delf,rus
5e7fb14724c459a787d6078028469eb5,Osd,rus
34958ad86ae6b445e1f11296e45c33e1,Cils,rus
7bdb7b5d35a122da4e53ddd07d002138,Eju,rus
f5179c1df702751128b1dbaeb3cead9f,Ciple,rus
5895ca2cab205b9223df25b5a601b67a,Deple,rus
4d47cfc84547a6ef6b03b46737009c58,Практиковать,rus
c815f09da90fdcb986a0e7bf4e732fb4,Preply,rus
2188f6885d1a02a9c48554c4abf8406b,Практика,rus
ac2a27ec4f363e236b0d4d9f63c7b6b1,партнер,ukr
9f2d9983be9b5e15a8a0e46a5a01bdb8,заняття,ukr
4b4e7ec11c310272c305d69f3ac3e7a8,Cnavt,ukr
66f456431a09f3e9562b4fc74f5533e4,Nt2,ukr
4711d7a59429b7f23fa17419be23bf94,Act,ukr
9407ee4ad80a428ad5a7efded6ddbde9,Icas,ukr
e99ffe6e2323407e2605ed3a8b98d271,Pte,ukr
83ee4f10b8b06c452f72470a5a45ab58,Toefl,ukr
f3b1e4ccfdb341b0d9742a64d9f82ba2,Toeic,ukr
42563a4e131b3a30297fd159e66cbe85,Delf,ukr
13c7d2d737f81f7bf89aed9fbcd0ad55,Sat,ukr
81f2c062045f588d3a8062851183b42d,Dsh,ukr
5e7fb14724c459a787d6078028469eb5,Osd,ukr
d07ce1a726f40a1fccb3757ae5404e7f,Celi,ukr
34958ad86ae6b445e1f11296e45c33e1,Cils,ukr
30c7eaf2c005b864694176f904536e98,Topik,ukr
f5179c1df702751128b1dbaeb3cead9f,Ciple,ukr
5895ca2cab205b9223df25b5a601b67a,Deple,ukr
67caf169012a0f0d80c18b335ccc532e,Diple,ukr
65ccf0f205fb154d14c470767026d75e,National,ukr
5abbe2ca926ed714d52e56182fe3c1c2,Dele,ukr
50430daaf9986c9ad41489e2f34384ae,Siele,ukr
aac60687033b3d1deb841cb52d3c7168,покращувати,ukr
8e39efb82493f6e2b79a9cf8db63d293,розмова,ukr
79d2f7a5bb0b2af886062d673ff4335d,розмовляти,ukr
8045a0a6c688b0635e3caccc408a1446,Generic,ukr
78fb020c2f9441e3601c63c8f9a3a0a3,ESOL,gre
957d8785d9820a4bb2c503e0447cbe32,μιλάω,gre
5a753229efb8128b16b50c38708c6638,CAEL,cht
b73014f259c910e9bb163ac74d4ea3d2,DALF,cht
7521d43c4bf036d84cfa0a499877d142,說,cht
b4d45708de4ddb301ffd4666a5949344,CAE,ind
f6b49b7da62a112311f1af06a5742e9f,FCE,ind
90d991b47098ceef3d8283a386cf7e91,ACT,heb
e65da42c0d05488f54e2ccdee9a2d767,TOEIC,heb
654de024829ac2d0d4be16e225160d9f,EJU,heb
98e0fcc4a245d583dc4b497f05b332be,DEPLE,heb
41d57c963df80abd2a87fa9749de0705,שיחה,heb
31828a336bee8ed35146c0f3f38495b1,לימוד עצמי,heb
479e8dd2cba424386ae41cdf387ee591,הכשרה,heb
16280a3f350df00d7cb6a732af3374c9,パートナー,jpn
afc5542f9c06d89836b1e5fbb97ba3c1,チャット,jpn
86fa61e73495cc9e26e75d0908f084b1,試験,jpn
b4d45708de4ddb301ffd4666a5949344,CAE,jpn
f6b49b7da62a112311f1af06a5742e9f,FCE,jpn
ce382dc732a94f0fea953833111a42cf,TOEFL,jpn
5906c748ae2170f0259fa3f4abeb149b,TFI,jpn
654de024829ac2d0d4be16e225160d9f,EJU,jpn
0fc5f7359321646f36a359f92d7a3c0f,TORFL,jpn
f06f9fdb82104c915571d3bb9c28bb73,파트너,kor
90d991b47098ceef3d8283a386cf7e91,ACT,kor
b4d45708de4ddb301ffd4666a5949344,CAE,kor
2b266e62509986a999b9bb14b225c7b7,TestDaF,kor
4f5d3489a65f3d91403dd5d9e5329bee,BJT,kor
4f5a8531996a690828de388828410330,CELPE,kor
f5fb0d4ea357163633d268f629a62a95,TOCFL,kor
0fc5f7359321646f36a359f92d7a3c0f,TORFL,kor
a3d4976e2a581d7719beb4d30648f589,학습하기,kor
7454739e907f5595ae61d84b8547f574,partner,dut
3db12bdfc940a4e2031368b8b41fd33b,gesprek,dut
9407ee4ad80a428ad5a7efded6ddbde9,Icas,dut
83ee4f10b8b06c452f72470a5a45ab58,Toefl,dut
42563a4e131b3a30297fd159e66cbe85,Delf,dut
5895ca2cab205b9223df25b5a601b67a,Deple,dut
67caf169012a0f0d80c18b335ccc532e,Diple,dut
b1c375f63ca3548c35e48019396a6e42,oefenen,dut
6399dc01bbabdb27374237f4f473f49f,zelfstudie,dut
5a753229efb8128b16b50c38708c6638,CAEL,nor
f6b49b7da62a112311f1af06a5742e9f,FCE,nor
e65da42c0d05488f54e2ccdee9a2d767,TOEIC,nor
b73014f259c910e9bb163ac74d4ea3d2,DALF,nor
5906c748ae2170f0259fa3f4abeb149b,TFI,nor
654de024829ac2d0d4be16e225160d9f,EJU,nor
d187e257009dd94dbcb96c6da6f1812d,DIPLE,nor
e4218269679e8d10256d8574118f308e,HSK,nor
f5fb0d4ea357163633d268f629a62a95,TOCFL,nor
a4f85cac2868bffc0f6a0bb08f8a8adb,øve,nor
78175cd46466973a182cca415ee4a85a,forbedre,nor
a68c044857c412e913807fb953c99bc1,Родной,rus
dc3e3ec78d33e61738c712e7d6b3dbef,Экзамен,rus
234f618e5504f558037749ea105e7f60,Ielts,rus
f3b1e4ccfdb341b0d9742a64d9f82ba2,Toeic,rus
13c7d2d737f81f7bf89aed9fbcd0ad55,Sat,rus
99e29bbe154a3ba8416a64cb09b526b4,Tef,rus
12f989f6c3d61136911e82aa2c855c72,Tfi,rus
67caf169012a0f0d80c18b335ccc532e,Diple,rus
b973d00dbd92101fa33c5a6e647b9428,Torfl,rus
967021fe4e02a07fbdfd57103048fd48,Изучать,rus
341cd1f30fc691974ba5c4f40e0fcf1e,Улучшать,rus
84a0abe4491f632437ce2cd25dcf96fd,Самообучение,rus
5c0dbbc4048d6c9b9de09320aa2a809c,мовець,ukr
104ac382945e018cb0ddaccd0cfa3620,урок,ukr
e2abc0ac0803b0d8733b15069ae526b7,Fce,ukr
234f618e5504f558037749ea105e7f60,Ielts,ukr
c6c0a424c1aafa5f993fa3f19908ae9c,Bjt,ukr
7bdb7b5d35a122da4e53ddd07d002138,Eju,ukr
a66ae8936ab75644ea6b0ecd46b65563,Tocfl,ukr
f42672dc30f731bd08bf1c699d7087ec,вчити,ukr
4cd8413207629a963225f4314b53adcd,Plain,ukr
e2abc0ac0803b0d8733b15069ae526b7,Fce,dut
4b4e7ec11c310272c305d69f3ac3e7a8,Cnavt,rus
56f690dcf210b6a0c02915cab86835f1,Gmat,rus
9407ee4ad80a428ad5a7efded6ddbde9,Icas,rus
347dac306f2e3c8caa7b65f521436b49,Jlpt,rus
f40c9c12dadbe9fd25bb22ffb9be9e82,Говорить,rus
b10e42d6d7c89264fe4b5f8b9f396604,практикувати,ukr
fd1dd0c603be8170f9eae0be9f2f6afb,Direct,ukr
6d854bfc8db758f606bf2b0bb9e6a7c9,undervisning,swe
aa8af3ebe14831a7cd1b6d1383a03755,chat,swe
ee86917fd8c98463ce78493811bf6b95,skola,swe
340cd1dcf5d3871fa2584362194cc4fe,NT2,swe
513bcfa2b82dc1735a07b97b7f870106,BEC,swe
5a753229efb8128b16b50c38708c6638,CAEL,swe
f6b49b7da62a112311f1af06a5742e9f,FCE,swe
3c3cec74241178c326af9ecc748f8a5e,GMAT,swe
34c3c72c9244d4a381975e146a319c44,OET,swe
ce382dc732a94f0fea953833111a42cf,TOEFL,swe
e65da42c0d05488f54e2ccdee9a2d767,TOEIC,swe
684e1388a91900480c702ac5b8f6b4d8,SAT,swe
a7289131cf6f284839a3419197c04b6c,OSD,swe
c0a0d10fc018c11948d2472b6038a9c0,CELI,swe
8cf533e9669ca94413b681c20411f868,TOPIK,swe
98e0fcc4a245d583dc4b497f05b332be,DEPLE,swe
d187e257009dd94dbcb96c6da6f1812d,DIPLE,swe
e4218269679e8d10256d8574118f308e,HSK,swe
0fc5f7359321646f36a359f92d7a3c0f,TORFL,swe
6e65a74177f2328e66e11cf5426e3adc,lära sig,swe
e5df9cc32c68723dc03674d6c191bc9e,tala,swe
4dada6e34195e69d2ad69441691346c6,samtal,swe
ec3b7814f24758218ce42a0b8cfc59b7,prata,swe
3d517f8924ac7fd03699a29d97dc52d9,generic,swe
7caa701b2bd5a182b80c72b9bdf88e2d,direct,swe
87a4f85090965bc921230052a974a85a,självstudier,swe
48f64c9594a3d678c5a4d7ccc35761b8,träning,swe
2b19427fa9628389f3d53b577f02531e,说话者,chi
c3cf47601938f2ece43d1fbc7bbafd06,搭档,chi
58983b0dbd37e844a2fbd6094f31a2e0,课程,chi
c0abbfb414cfe15f8644a61570345de2,聊天,chi
5a753229efb8128b16b50c38708c6638,CAEL,chi
f6b49b7da62a112311f1af06a5742e9f,FCE,chi
3c3cec74241178c326af9ecc748f8a5e,GMAT,chi
8527c24d06d660c39c108577cd891cd9,PTE,chi
98e2fdd174d9b634e49d4361be026730,DELF,chi
90652aab8896c856edca211d4c66c90d,TEF,chi
5906c748ae2170f0259fa3f4abeb149b,TFI,chi
fc5468372d5a5ebd99728eeedc5ba3a4,DSH,chi
a7289131cf6f284839a3419197c04b6c,OSD,chi
199263bca0611f1a57202aeb039e6cd4,CILS,chi
4f5d3489a65f3d91403dd5d9e5329bee,BJT,chi
8cf533e9669ca94413b681c20411f868,TOPIK,chi
4f5a8531996a690828de388828410330,CELPE,chi
98e0fcc4a245d583dc4b497f05b332be,DEPLE,chi
f5fb0d4ea357163633d268f629a62a95,TOCFL,chi
f36d9d9d23b9ac62a0b3f82309536760,SIELE,chi
ddc9d3d10db69cba331ae2403776ee36,说,chi
1ce039c953927e7bbce749f30555b963,练习,chi
3e2fd5a70bc7b3fc64b1992e0b427312,提高,chi
85936242fc9e80fa35d92143af6b6d67,对话,chi
2ba9cbec7d6c74a2751ccedaf96b8906,ติวเตอร์,tha
0c6bfe690c556b8523f05539cb670d32,วิทยากร,tha
f1c2e024653eaea4b55e9481d159bec4,ท้องถิ่น,tha
61b3e6cd538e63f3ea90a50e962619f0,พาร์ทเนอร์,tha
9c252e97ada609747f8a7f13c58cb959,บทเรียน,tha
b1093bc8a0eef6a42d00ed578b5cb050,หลักสูตร,tha
b2fbb2a8af7e7b0aa20b2f70ad4f2e23,พูดคุย,tha
71f1743a7e335df5df56aa1eac336cc6,CNAVT,tha
340cd1dcf5d3871fa2584362194cc4fe,NT2,tha
5a753229efb8128b16b50c38708c6638,CAEL,tha
3c3cec74241178c326af9ecc748f8a5e,GMAT,tha
7706998cba9c59295e0416087833034c,ICAS,tha
1f8857d3b32243ed908283ef1570c001,IELTS,tha
34c3c72c9244d4a381975e146a319c44,OET,tha
b73014f259c910e9bb163ac74d4ea3d2,DALF,tha
98e2fdd174d9b634e49d4361be026730,DELF,tha
5906c748ae2170f0259fa3f4abeb149b,TFI,tha
fc5468372d5a5ebd99728eeedc5ba3a4,DSH,tha
c0a0d10fc018c11948d2472b6038a9c0,CELI,tha
654de024829ac2d0d4be16e225160d9f,EJU,tha
8cf533e9669ca94413b681c20411f868,TOPIK,tha
4f5a8531996a690828de388828410330,CELPE,tha
98e0fcc4a245d583dc4b497f05b332be,DEPLE,tha
e4218269679e8d10256d8574118f308e,HSK,tha
8460d365eb89589d59114e62d8448c49,นานาชาติ,tha
0fc5f7359321646f36a359f92d7a3c0f,TORFL,tha
68d57e2badff50206182f8838bfc005f,เรียนรู้,tha
7d15178480dd8d97a2df4e8ddea8cc50,ศึกษา,tha
02e41447dafb24f04bd9e329ef6c8ea0,การสนทนา,tha
29cd53a422c2a607808aeafc9431d23a,การศึกษาด้วยตนเอง,tha
580481b818690f588b309abb6bff4ea5,ders,tur
8274ea4a581b0f60ab0b4488d52dd0b3,sınıf,tur
bc9da54c161f5cc80dd2be655ca5ce78,Sınav,tur
451fc6872c103399aef5c3c49eb6fc94,okul,tur
56f8ce240e4adeb5cf14e186e1a1ceeb,CNaVT,tur
340cd1dcf5d3871fa2584362194cc4fe,NT2,tur
513bcfa2b82dc1735a07b97b7f870106,BEC,tur
78fb020c2f9441e3601c63c8f9a3a0a3,ESOL,tur
3c3cec74241178c326af9ecc748f8a5e,GMAT,tur
7706998cba9c59295e0416087833034c,ICAS,tur
1f8857d3b32243ed908283ef1570c001,IELTS,tur
34c3c72c9244d4a381975e146a319c44,OET,tur
8527c24d06d660c39c108577cd891cd9,PTE,tur
ce382dc732a94f0fea953833111a42cf,TOEFL,tur
e65da42c0d05488f54e2ccdee9a2d767,TOEIC,tur
b73014f259c910e9bb163ac74d4ea3d2,DALF,tur
98e2fdd174d9b634e49d4361be026730,DELF,tur
684e1388a91900480c702ac5b8f6b4d8,SAT,tur
94e7f203ba80123f1182484c1c7351a7,TCF,tur
90652aab8896c856edca211d4c66c90d,TEF,tur
a838e9eea17ccf2f1ce7d0f92e0be7ac,studeren,dut
f36d9d9d23b9ac62a0b3f82309536760,SIELE,nor
e8f9832e109209e03d5ef24db8957e92,Учить,rus
f5ce664ebd115abd5a5d71126c5eb6c0,Разговаривать,rus
8d37c7829bdc15d7f91fd5c0f6047364,Oet,ukr
5a753229efb8128b16b50c38708c6638,CAEL,kor
50430daaf9986c9ad41489e2f34384ae,Siele,rus
bc1c4c137e1cbbf75bc98ba4b45d440c,Cael,ukr
d187e257009dd94dbcb96c6da6f1812d,DIPLE,jpn
b973d00dbd92101fa33c5a6e647b9428,Torfl,dut
1f53cd4a51064068c05cfc6c2d494312,kurs,swe
90652aab8896c856edca211d4c66c90d,TEF,swe
340cd1dcf5d3871fa2584362194cc4fe,NT2,chi
2b266e62509986a999b9bb14b225c7b7,TestDaF,chi
fb4e1405d53aaed6e5120f25201bdee7,培训,chi
8527c24d06d660c39c108577cd891cd9,PTE,tha
2b266e62509986a999b9bb14b225c7b7,TestDaF,tha
b3cf11de4a6cf5eff6c65f2b9065b966,öğretmen,tur
5906c748ae2170f0259fa3f4abeb149b,TFI,tur
4d71b36d3e5154b6fa5a5647bbfff0d9,ÖSD,tur
c0a0d10fc018c11948d2472b6038a9c0,CELI,tur
654de024829ac2d0d4be16e225160d9f,EJU,tur
8cf533e9669ca94413b681c20411f868,TOPIK,tur
4f5a8531996a690828de388828410330,CELPE,tur
e4218269679e8d10256d8574118f308e,HSK,tur
0fc5f7359321646f36a359f92d7a3c0f,TORFL,tur
178522587663ca1b2c3e10d8d1351a4c,DELE,tur
f36d9d9d23b9ac62a0b3f82309536760,SIELE,tur
5d0f5acba25f552f6d882ce67953dc0a,öğren,tur
6f85fc8808f4f7e4f812e8ab0695eb55,pratik yap,tur
c815f09da90fdcb986a0e7bf4e732fb4,Preply,tur
8045a0a6c688b0635e3caccc408a1446,Generic,tur
fd1dd0c603be8170f9eae0be9f2f6afb,Direct,tur
90e3ec1bbbf4ef1228453cfd3523cfd6,Bireysel Çalışma,tur
6c87e38fa221e99980aa2c13e5fc7168,eğitim,tur
34c3c72c9244d4a381975e146a319c44,OET,dan
98e2fdd174d9b634e49d4361be026730,DELF,dan
e6fa5be517968617c85b491c90d72cde,JLPT,dan
98e0fcc4a245d583dc4b497f05b332be,DEPLE,dan
f36d9d9d23b9ac62a0b3f82309536760,SIELE,fin
8cf533e9669ca94413b681c20411f868,TOPIK,dan
879943a5f05dd978da85a87b5c8eda8c,natiivi,fin
347097c4b4cfada078f73b91bd07493f,rodzimy,pol
f6b49b7da62a112311f1af06a5742e9f,FCE,pol
34c3c72c9244d4a381975e146a319c44,OET,pol
90652aab8896c856edca211d4c66c90d,TEF,pol
5906c748ae2170f0259fa3f4abeb149b,TFI,pol
98e0fcc4a245d583dc4b497f05b332be,DEPLE,pol
340cd1dcf5d3871fa2584362194cc4fe,NT2,gre
513bcfa2b82dc1735a07b97b7f870106,BEC,gre
d45bf883694592c3eedc6ffa54de18f9,講者,cht
a990226d63d8b4f802840f1d07fcd1f0,課程,cht
b4d45708de4ddb301ffd4666a5949344,CAE,cht
94e7f203ba80123f1182484c1c7351a7,TCF,cht
0fc5f7359321646f36a359f92d7a3c0f,TORFL,cht
af8da8db938b3ab7e3982eb81a20fc03,學習,cht
42325260d8434a573a40d89647f194af,練習,cht
6cbb887f3ad1c2cf7f69f4a614a75cd7,培訓,cht
8527c24d06d660c39c108577cd891cd9,PTE,ind
5906c748ae2170f0259fa3f4abeb149b,TFI,ind
199263bca0611f1a57202aeb039e6cd4,CILS,ind
4f5d3489a65f3d91403dd5d9e5329bee,BJT,ind
f36d9d9d23b9ac62a0b3f82309536760,SIELE,ind
19a66b38bb79d4d31b58c41865ccd2c2,belajar,ind
b849e1b8f3d8253aab5e827fcd3d07f2,מורה,heb
08ee9b8368e59cf38e4d077cd479b54b,מקומי,heb
33529559013862332ff903e30d84f37a,צ'אט,heb
d589a0c3c1a25f59d7f6ef7aa09f4c6a,מבחן,heb
8527c24d06d660c39c108577cd891cd9,PTE,heb
9908cc54879779a66c0a71d5158e1243,ללמוד,heb
71f1743a7e335df5df56aa1eac336cc6,CNAVT,jpn
a7289131cf6f284839a3419197c04b6c,OSD,jpn
ad6acac903e1b8b517a7f3be3080b665,CIPLE,jpn
c815f09da90fdcb986a0e7bf4e732fb4,Preply,jpn
d84622d76065c718234d085cf6cd54cc,시험,kor
513bcfa2b82dc1735a07b97b7f870106,BEC,kor
e921e0fbc792e0fc7104c6470b1d0e9a,cursus,dut
81bbdad0b7d94e2767581b7636c84d2b,Esol,dut
8d37c7829bdc15d7f91fd5c0f6047364,Oet,dut
5e7fb14724c459a787d6078028469eb5,Osd,dut
2ecfba83e70dfc88a3058a4c4327ee38,Testdaf,dut
5abbe2ca926ed714d52e56182fe3c1c2,Dele,dut
dc2c0db936fde804ce2c00ad3852d5be,lærer,nor
a9e9804b78f635be31de515d69637f46,innfødt,nor
7454739e907f5595ae61d84b8547f574,partner,nor
07cc694b9b3fc636710fa08b6922c42b,time,nor
1f8857d3b32243ed908283ef1570c001,IELTS,nor
8527c24d06d660c39c108577cd891cd9,PTE,nor
684e1388a91900480c702ac5b8f6b4d8,SAT,nor
90652aab8896c856edca211d4c66c90d,TEF,nor
199263bca0611f1a57202aeb039e6cd4,CILS,nor
8cf533e9669ca94413b681c20411f868,TOPIK,nor
4f5a8531996a690828de388828410330,CELPE,nor
48434156d0575c9d3a115772fb2d7919,snakk,nor
1f8857d3b32243ed908283ef1570c001,IELTS,pol
4711d7a59429b7f23fa17419be23bf94,Act,rus
e99ffe6e2323407e2605ed3a8b98d271,Pte,rus
a66ae8936ab75644ea6b0ecd46b65563,Tocfl,rus
8045a0a6c688b0635e3caccc408a1446,Generic,rus
0194f13efb8487de1fc1b99edb5f598d,репетитор,ukr
cf3213902b44d1ea47fbfb3f503a56dc,курс,ukr
df49dec043289ced0cb702bffb0500d1,Cae,ukr
56f690dcf210b6a0c02915cab86835f1,Gmat,ukr
7f4f2d1bd2a5501cd2ec38678e68fecd,Dalf,ukr
2ecfba83e70dfc88a3058a4c4327ee38,Testdaf,ukr
cf3e417f51ccb2646807c6592424950d,Hsk,ukr
b973d00dbd92101fa33c5a6e647b9428,Torfl,ukr
2c08980823071cc1f3d052862b9258a9,самостійне навчання,ukr
66635bde8e04477a9c40ea2086ddab8e,γηγενής,gre
71360fa29acd5bba07fd386921ec6570,συνομιλία,gre
8527c24d06d660c39c108577cd891cd9,PTE,cht
a77d5516bebad4fef7dfcb34b180f44e,asli,ind
c0a0d10fc018c11948d2472b6038a9c0,CELI,ind
ad6acac903e1b8b517a7f3be3080b665,CIPLE,ind
178522587663ca1b2c3e10d8d1351a4c,DELE,jpn
09b9db30e2d13cdd45c57cf9ebf7d951,학교,kor
ce382dc732a94f0fea953833111a42cf,TOEFL,kor
94e7f203ba80123f1182484c1c7351a7,TCF,kor
e3e5e1182f161d8f3ea7e218e04bfe85,inheems,dut
4711d7a59429b7f23fa17419be23bf94,Act,dut
81f2c062045f588d3a8062851183b42d,Dsh,dut
7bdb7b5d35a122da4e53ddd07d002138,Eju,dut
761220f7ecbd93b7f2b56812bd1f4c0d,spreken,dut
340cd1dcf5d3871fa2584362194cc4fe,NT2,nor
90d991b47098ceef3d8283a386cf7e91,ACT,nor
2b266e62509986a999b9bb14b225c7b7,TestDaF,nor
ef32b156fa91c6c5188e95b4037dd5f4,Учитель,rus
7f0407040ccb30cdc959d2fb84973869,Разговор,rus
bfeebd343fb6fbf32cb034d4de410dc9,рідний,ukr
5dd2dd599e839cc6f7207bd865e857e8,Bec,ukr
2287b361d9cc950b67ed56735a29bc55,Tcf,ukr
99e29bbe154a3ba8416a64cb09b526b4,Tef,ukr
12f989f6c3d61136911e82aa2c855c72,Tfi,ukr
178522587663ca1b2c3e10d8d1351a4c,DELE,nor
fd1dd0c603be8170f9eae0be9f2f6afb,Direct,rus
f558a3df8e6fd7305c90ded1b1ead135,Celpe,ukr
b73161d722478b506765d029253c4519,lärare,swe
7454739e907f5595ae61d84b8547f574,partner,swe
24a0be34286ed042f7adabd5bede104a,lektion,swe
71f1743a7e335df5df56aa1eac336cc6,CNAVT,swe
78fb020c2f9441e3601c63c8f9a3a0a3,ESOL,swe
1f8857d3b32243ed908283ef1570c001,IELTS,swe
8527c24d06d660c39c108577cd891cd9,PTE,swe
98e2fdd174d9b634e49d4361be026730,DELF,swe
94e7f203ba80123f1182484c1c7351a7,TCF,swe
5906c748ae2170f0259fa3f4abeb149b,TFI,swe
2b266e62509986a999b9bb14b225c7b7,TestDaF,swe
199263bca0611f1a57202aeb039e6cd4,CILS,swe
4f5d3489a65f3d91403dd5d9e5329bee,BJT,swe
e6fa5be517968617c85b491c90d72cde,JLPT,swe
f5fb0d4ea357163633d268f629a62a95,TOCFL,swe
f36d9d9d23b9ac62a0b3f82309536760,SIELE,swe
cb17828ac02fadd6cb77778a59051714,öva,swe
7c0453e79b1bff8f6eb0b8a0832107a3,plugga,swe
fc7119ba095139eeb5aacaf7fb108443,förbättra,swe
ac7938d40cfc2307e2bf325d28e7884e,plain,swe
b42e2f62c61bb59ad95364c7cfa06bd3,家教,chi
8e7eca1f7079c6a7861b3dcaa2dc8c05,本地,chi
8ac67c8074f3d3cb29709c3aeb7391c5,班级,chi
